"eir","Access","Resistance_Level","Dosage","Fitness","IC50_S","half_life","MKR","Diagnostic","Dosage_2","seed","seasonality","scenario_name","Indicator","Treated_1","Treated_2","Treated_5","Treated_10","Treated_15","Treated_20","Treated_30","Treated_40","Treated_90","Treated_Total","Treated_infect_1","Treated_infect2","Treated_infect5","Treated_infect10","Treated_infect15","Treated_infect20","Treated_infect30","Treated_infect40","Treated_infect90","Treated_infectTotal"
150,0.3,1,1,1,0.01,21,3.45,20,30,1,"sesonality1","scenario_23_1.txt",NA,0.117392356469699,0.173785992008331,0.144165231721863,0.0944170825438074,0.0570042252175203,0.0366991643672054,0.0219127751167777,0.0117511733389451,0.00658593473894954,0.0561814207650273,0.217059795581923,0.267684602884627,0.203726594083053,0.118487599324571,0.0666447565541014,0.0419125002493344,0.0253502059126602,0.0146684904676532,0.00937168495328771,0.0718182191736959
250,0.3,1,1,1,0.01,21,3.45,20,30,1,"sesonality1","scenario_24_1.txt",NA,0.123914622350423,0.177343733362758,0.147691269997324,0.0909847268555132,0.0528544547509576,0.0328355464492733,0.0191311420990126,0.0110358393707893,0.00704346372151646,0.0551010928961749,0.210859609929078,0.254699769840363,0.198101451679532,0.110798819166834,0.0611515560632738,0.0375641225560202,0.0223609627964291,0.013914383484199,0.009684783800319,0.0692404363117682
5,0.5,1,1,1,0.01,21,3.45,20,30,1,"sesonality1","scenario_25_1.txt",NA,0.0306086757418156,0.0572846773098586,0.0689365429363689,0.0790439057845992,0.0828536796021859,0.0790797781552947,0.0695480135583305,0.0499660681772424,0.0266309991962366,0.061779781420765,0.273886363793899,0.314454982299323,0.353828394592415,0.311375396060809,0.245802318650864,0.192854097074336,0.144062927943054,0.091164047843569,0.0447691512851647,0.15721917283186
10,0.5,1,1,1,0.01,21,3.45,20,30,1,"sesonality1","scenario_26_1.txt",NA,0.0510908761901089,0.0929136273929717,0.103103645654358,0.104984463077892,0.0988975653495546,0.0865772774406528,0.0689165924774897,0.0451918455021708,0.0237948319819393,0.0726076502732241,0.279368044986397,0.345292402672462,0.34819391820582,0.276724796182967,0.204513273247086,0.155210052826758,0.107568211137711,0.0639493398602215,0.0326040485775265,0.137610375026431
15,0.5,1,1,1,0.01,21,3.45,20,30,1,"sesonality1","scenario_27_1.txt",NA,0.064679058282717,0.112487098324973,0.121794987160653,0.116440397495533,0.101949767084526,0.0859493054718477,0.0671488532214037,0.0432898707296216,0.0218921411828391,0.0768530054644809,0.270424144535692,0.3381434873598,0.332557761724207,0.254737249886697,0.18186275008731,0.135290478310396,0.0956925203454882,0.0571661542349197,0.0286241719197785,0.130256425142347
20,0.5,1,1,1,0.01,21,3.45,20,30,1,"sesonality1","scenario_28_1.txt",NA,0.0753067389886572,0.127514524634925,0.132181155737143,0.122744910142772,0.103074006538886,0.0851525787121619,0.0624191581434964,0.0395379167022735,0.0195737596525133,0.0782420765027322,0.277987891741759,0.340640868998131,0.321732828313644,0.243985883886961,0.170349600510891,0.125579829238081,0.0839943059001759,0.0505913875625381,0.025308346814163,0.125160334484282
25,0.5,1,1,1,0.01,21,3.45,20,30,1,"sesonality1","scenario_29_1.txt",NA,0.0824259820853911,0.136668492163779,0.140886062122394,0.126197708174599,0.104324709011457,0.0844285665524092,0.062177246903253,0.0368950985255629,0.0175013386544732,0.0796398907103825,0.267936174137938,0.333384223259456,0.312039513181985,0.232821208519759,0.163212421186789,0.119559619390459,0.0813488443980187,0.0459439454055951,0.022565874180294,0.122266531528349
30,0.5,1,1,1,0.01,21,3.45,20,30,1,"sesonality1","scenario_30_1.txt",NA,0.0920382177173554,0.149126955508002,0.149771175862766,0.132097476076135,0.106931835965206,0.0837426313156238,0.0592748216778227,0.0355501037992446,0.016791690901077,0.0817338797814208,0.276106068251794,0.348933726790325,0.31837462438871,0.23471970498081,0.162816821321024,0.11557271833474,0.0756585321190264,0.0434191286855801,0.0216791928348554,0.122526339184463
40,0.5,1,1,1,0.01,21,3.45,20,30,1,"sesonality1","scenario_31_1.txt",NA,0.101445855551178,0.163248811657615,0.158693170354112,0.134464612681064,0.105122098046846,0.0826301960059276,0.0560422166285674,0.0327192706931084,0.0155149503553591,0.0824688524590164,0.268279807706477,0.347737292741139,0.312159075153684,0.224200884935645,0.15351923010028,0.111019938872453,0.0700887959806592,0.0397933837927194,0.0205445614158472,0.120312639612934
50,0.5,1,1,1,0.01,21,3.45,20,30,1,"sesonality1","scenario_32_1.txt",NA,0.110373233561767,0.169013197073788,0.165504062869843,0.135800758098029,0.104150278315245,0.0800600302352563,0.0544836510441729,0.0297886357173906,0.0159628482014901,0.0830502732240437,0.275119345469606,0.340752654106853,0.309821505340411,0.217498216205627,0.14629306460241,0.104240028259689,0.0674699067446892,0.0362880630451058,0.0215779290884032,0.118951225348763
