"Test_True","Test_predicted","iteration","eir","seasonality","dosage","access","resistance_level"
-0.00368133397870293,-0.00393966740000624,1,5,"sesonality1",0,0.04,7
0.0196717219319675,0.0218175194405114,1,5,"sesonality1",0,0.04,7
0.0141560615836973,0.0143804089023539,1,5,"sesonality1",0,0.04,7
-0.0229015093521419,-0.0280706980136241,1,5,"sesonality1",0,0.04,7
0.0196204043642218,0.0181170670283025,1,5,"sesonality1",0,0.04,7
-0.0445168092695081,-0.0419140195157281,1,5,"sesonality1",0,0.04,7
0.00156504172397517,-0.0015880392721825,1,5,"sesonality1",0,0.04,7
-0.0380957916259186,-0.0390821253836273,1,5,"sesonality1",0,0.04,7
-0.0396586235990052,-0.0352066352686754,1,5,"sesonality1",0,0.04,7
-0.0432677176025169,-0.045875680085371,1,5,"sesonality1",0,0.04,7
0.0244622325663112,0.0198566053374894,1,5,"sesonality1",0,0.04,7
0.00793935598974798,0.00637298093332225,1,5,"sesonality1",0,0.04,7
-0.0394790009771374,-0.0406884878334248,1,5,"sesonality1",0,0.04,7
-0.00501527325195861,-0.000414702804013654,1,5,"sesonality1",0,0.04,7
-0.0220023110020072,-0.0173368219696525,1,5,"sesonality1",0,0.04,7
-0.029946164226902,-0.0286454302409944,1,5,"sesonality1",0,0.04,7
0.0171111875632655,0.0124574545040855,1,5,"sesonality1",0,0.04,7
-0.0270830182631941,-0.0216434975978145,1,5,"sesonality1",0,0.04,7
0.00379614229813567,0.00532626665461121,1,5,"sesonality1",0,0.04,7
-0.00458824854686049,0.00128073296806655,1,5,"sesonality1",0,0.04,7
0.0273786286347422,0.0182804022668118,1,5,"sesonality1",0,0.04,7
-0.0310536153218941,-0.036417883603384,1,5,"sesonality1",0,0.04,7
-0.0142002775570338,-0.0122706469309754,1,5,"sesonality1",0,0.04,7
0.0203362750377324,0.0217094976937138,1,5,"sesonality1",0,0.04,7
0.00486678026332969,0.00625560218839529,1,5,"sesonality1",0,0.04,7
-0.0224922552802145,-0.0229068359344412,1,5,"sesonality1",0,0.04,7
-0.0223316408269507,-0.0220624405968474,1,5,"sesonality1",0,0.04,7
-0.0339436271310059,-0.0312280293165559,1,5,"sesonality1",0,0.04,7
