"Setting","Factor","First","Effect","MAX","MIN","EIR","Resistance_level","Treatment_access","Dosage","Seasonality","sum_first"
"Spread_sesonality1_EIR_10_Access_0.5_Resistance_10_Dosage_0","MKR",0.00775147710228104,"Total",0.0078792765205035,0.00762061504538026,10,10,0.5,0,"sesonality1",0
"Spread_sesonality1_EIR_10_Access_0.5_Resistance_10_Dosage_0","Diangostic",0.00333582624833073,"Total",0.00340556666621717,0.00326450884578592,10,10,0.5,0,"sesonality1",0
"Spread_sesonality1_EIR_10_Access_0.5_Resistance_10_Dosage_0","Cmax/IC50",0.50615777411853,"Total",0.511545173744207,0.50059074833888,10,10,0.5,0,"sesonality1",0
"Spread_sesonality1_EIR_500_Access_0.5_Resistance_10_Dosage_0","Fitness",0.137831292638175,"First",0.141962595185608,0.127501401239353,500,10,0.5,0,"sesonality1",0.978260683832131
"Spread_sesonality1_EIR_500_Access_0.5_Resistance_10_Dosage_0","half-life",0.782863727128452,"First",0.768219005960561,0.763377171425883,500,10,0.5,0,"sesonality1",0.978260683832131
"Spread_sesonality1_EIR_500_Access_0.5_Resistance_10_Dosage_0","MKR",0,"First",0.00579410825052965,-0.0100485646197353,500,10,0.5,0,"sesonality1",0.978260683832131
"Spread_sesonality1_EIR_500_Access_0.5_Resistance_10_Dosage_0","Diangostic",0,"First",0.00492385300760422,-0.0110956087359769,500,10,0.5,0,"sesonality1",0.978260683832131
"Spread_sesonality1_EIR_500_Access_0.5_Resistance_10_Dosage_0","Cmax/IC50",0.0793049802333723,"First",0.0851030071016007,0.0702683339114472,500,10,0.5,0,"sesonality1",0.978260683832131
"Spread_sesonality1_EIR_500_Access_0.5_Resistance_10_Dosage_0","Fitness",0.140005903504212,"Total",0.141389149406588,0.138587829420714,500,10,0.5,0,"sesonality1",0
"Spread_sesonality1_EIR_500_Access_0.5_Resistance_10_Dosage_0","half-life",0.778292174337274,"Total",0.785051401907984,0.771544975796555,500,10,0.5,0,"sesonality1",0
"Spread_sesonality1_EIR_500_Access_0.5_Resistance_10_Dosage_0","MKR",0.00527079303601204,"Total",0.00534173369782982,0.00519937727034349,500,10,0.5,0,"sesonality1",0
"Spread_sesonality1_EIR_500_Access_0.5_Resistance_10_Dosage_0","Diangostic",0.00542994290274469,"Total",0.00550934139930654,0.00534828093145422,500,10,0.5,0,"sesonality1",0
"Spread_sesonality1_EIR_500_Access_0.5_Resistance_10_Dosage_0","Cmax/IC50",0.0915345043259461,"Total",0.0926610650712751,0.0903532949842274,500,10,0.5,0,"sesonality1",0
"Spread_sesonality1_EIR_5_Access_0.04_Resistance_2.5_Dosage_1","Fitness",0.98122375896002,"First",0.990156917090508,0.989956351867671,5,2.5,0.04,1,"sesonality1",1.00900064451336
"Spread_sesonality1_EIR_5_Access_0.04_Resistance_2.5_Dosage_1","half-life",0.0109946195352013,"First",0.0184615387949824,0.00417695445982095,5,2.5,0.04,1,"sesonality1",1.00900064451336
"Spread_sesonality1_EIR_5_Access_0.04_Resistance_2.5_Dosage_1","MKR",0.00280176762727131,"First",0.00996990173739316,-0.00413016102072176,5,2.5,0.04,1,"sesonality1",1.00900064451336
"Spread_sesonality1_EIR_5_Access_0.04_Resistance_2.5_Dosage_1","Diangostic",0.00257354340105388,"First",0.00978815790113626,-0.00443927915639929,5,2.5,0.04,1,"sesonality1",1.00900064451336
"Spread_sesonality1_EIR_5_Access_0.04_Resistance_2.5_Dosage_1","Cmax/IC50",0.00240631047645383,"First",0.00975351306085048,-0.00454511500561168,5,2.5,0.04,1,"sesonality1",1.00900064451336
"Spread_sesonality1_EIR_5_Access_0.04_Resistance_2.5_Dosage_1","Fitness",0.987981891346553,"Total",0.994802542249707,0.980658554898722,5,2.5,0.04,1,"sesonality1",0
"Spread_sesonality1_EIR_5_Access_0.04_Resistance_2.5_Dosage_1","half-life",0.00885852740028645,"Total",0.00894797843377495,0.00876772434631139,5,2.5,0.04,1,"sesonality1",0
"Spread_sesonality1_EIR_5_Access_0.04_Resistance_2.5_Dosage_1","MKR",0.000709501679356491,"Total",0.000719395271514896,0.000699114057696794,5,2.5,0.04,1,"sesonality1",0
"Spread_sesonality1_EIR_5_Access_0.04_Resistance_2.5_Dosage_1","Diangostic",0.000494666606420007,"Total",0.000501398031181594,0.000487241561066913,5,2.5,0.04,1,"sesonality1",0
"Spread_sesonality1_EIR_5_Access_0.04_Resistance_2.5_Dosage_1","Cmax/IC50",0.000618862046792599,"Total",0.000626533025049813,0.000610577269710154,5,2.5,0.04,1,"sesonality1",0
"Spread_sesonality1_EIR_10_Access_0.04_Resistance_2.5_Dosage_1","Fitness",0.991949787040821,"First",0.991049617791379,0.99086486634279,10,2.5,0.04,1,"sesonality1",0.999000282821802
"Spread_sesonality1_EIR_10_Access_0.04_Resistance_2.5_Dosage_1","half-life",0.00725034689740225,"First",0.0151733969136858,8.42444881722637e-05,10,2.5,0.04,1,"sesonality1",0.999000282821802
"Spread_sesonality1_EIR_10_Access_0.04_Resistance_2.5_Dosage_1","MKR",0.000394829511014622,"First",0.00835623608398004,-0.00709626663477203,10,2.5,0.04,1,"sesonality1",0.999000282821802
"Spread_sesonality1_EIR_10_Access_0.04_Resistance_2.5_Dosage_1","Diangostic",0,"First",0.00797379793699718,-0.00741911932680233,10,2.5,0.04,1,"sesonality1",0.999000282821802
"Spread_sesonality1_EIR_10_Access_0.04_Resistance_2.5_Dosage_1","Cmax/IC50",0.000405036550762156,"First",0.00836172613610981,-0.0070638568374029,10,2.5,0.04,1,"sesonality1",0.999000282821802
"Spread_sesonality1_EIR_10_Access_0.04_Resistance_2.5_Dosage_1","Fitness",0.991964256417194,"Total",0.999329863904679,0.984149773893272,10,2.5,0.04,1,"sesonality1",0
"Spread_sesonality1_EIR_10_Access_0.04_Resistance_2.5_Dosage_1","half-life",0.00710822470716917,"Total",0.00718342813363165,0.00703282768291173,10,2.5,0.04,1,"sesonality1",0
"Spread_sesonality1_EIR_10_Access_0.04_Resistance_2.5_Dosage_1","MKR",0.000689392297292793,"Total",0.000699657914462767,0.000679464016548738,10,2.5,0.04,1,"sesonality1",0
"Spread_sesonality1_EIR_10_Access_0.04_Resistance_2.5_Dosage_1","Diangostic",0.000760072089131901,"Total",0.000770883335376936,0.00074975852783951,10,2.5,0.04,1,"sesonality1",0
"Spread_sesonality1_EIR_10_Access_0.04_Resistance_2.5_Dosage_1","Cmax/IC50",0.00143562702164206,"Total",0.00146459183036701,0.00140313822182725,10,2.5,0.04,1,"sesonality1",0
"Spread_sesonality1_EIR_500_Access_0.04_Resistance_2.5_Dosage_1","Fitness",0.975346565734208,"First",0.97700192531688,0.976585202197325,500,2.5,0.04,1,"sesonality1",1.00148078377875
