"Test_True","Test_predicted","iteration","eir","seasonality","dosage","access","resistance_level"
0.00121435763487123,0.000628755157799473,1,500,"sesonality1",0,0.04,18
-0.0183910444492285,-0.0180083660869821,1,500,"sesonality1",0,0.04,18
-0.000852210290032184,0.000439346716507357,1,500,"sesonality1",0,0.04,18
-0.0598920267201328,-0.06072244737309,1,500,"sesonality1",0,0.04,18
-0.037024177600959,-0.0363236992606076,1,500,"sesonality1",0,0.04,18
-0.0104166379807803,-0.0119532287399842,1,500,"sesonality1",0,0.04,18
-0.00884439961356255,-0.00982237084986583,1,500,"sesonality1",0,0.04,18
-0.0311557814876999,-0.0300756743764555,1,500,"sesonality1",0,0.04,18
-0.0740405425516077,-0.0764928393518388,1,500,"sesonality1",0,0.04,18
-0.00569491443644142,-0.00569004600587237,1,500,"sesonality1",0,0.04,18
-0.0180433260789078,-0.0192663638472139,1,500,"sesonality1",0,0.04,18
-0.00943553481586348,-0.00959519801205578,1,500,"sesonality1",0,0.04,18
-0.0052551974063713,-0.00571318716841844,1,500,"sesonality1",0,0.04,18
-0.0723525601070407,-0.0748152383647786,1,500,"sesonality1",0,0.04,18
0.0195144090295372,0.0206629753329393,1,500,"sesonality1",0,0.04,18
-0.0230415182942826,-0.0245796152704474,1,500,"sesonality1",0,0.04,18
-0.0268909591787838,-0.0269786648410205,1,500,"sesonality1",0,0.04,18
0.212409080070552,0.2138436797981,1,5,"sesonality1",0,0.5,7
0.215440464393662,0.214163360724698,1,5,"sesonality1",0,0.5,7
0.202709668755669,0.19983862731129,1,5,"sesonality1",0,0.5,7
0.243156935935615,0.236361495514992,1,5,"sesonality1",0,0.5,7
0.134680275939764,0.135564482012361,1,5,"sesonality1",0,0.5,7
0.184968129112188,0.18985200483505,1,5,"sesonality1",0,0.5,7
0.275064304796599,0.270200622101585,1,5,"sesonality1",0,0.5,7
0.132391865767298,0.141429950734633,1,5,"sesonality1",0,0.5,7
0.260294857038572,0.255668758755268,1,5,"sesonality1",0,0.5,7
0.220202182885917,0.210678773664287,1,5,"sesonality1",0,0.5,7
0.162715976815806,0.175754651766109,1,5,"sesonality1",0,0.5,7
0.112920594762695,0.127724452374649,1,5,"sesonality1",0,0.5,7
0.205353525599506,0.216133358087444,1,5,"sesonality1",0,0.5,7
0.280364910906856,0.279110338835945,1,5,"sesonality1",0,0.5,7
0.330558278743943,0.330835061715772,1,5,"sesonality1",0,0.5,7
0.152752468456288,0.157359907183163,1,5,"sesonality1",0,0.5,7
0.172779778986275,0.172379241905056,1,5,"sesonality1",0,0.5,7
0.242861104750067,0.245669325469495,1,5,"sesonality1",0,0.5,7
0.160510518433968,0.173482515414145,1,5,"sesonality1",0,0.5,7
0.317164293176793,0.312097074124757,1,5,"sesonality1",0,0.5,7
0.316703713123906,0.316613365572994,1,5,"sesonality1",0,0.5,7
0.222386311146951,0.230127096882842,1,5,"sesonality1",0,0.5,7
0.263756163888709,0.259398713801201,1,5,"sesonality1",0,0.5,7
0.179623005867051,0.185841621643911,1,5,"sesonality1",0,0.5,7
0.159903985517845,0.149865608519337,1,5,"sesonality1",0,0.5,7
0.189346422487248,0.186358357667759,1,5,"sesonality1",0,0.5,7
0.26958488384795,0.264511498172369,1,5,"sesonality1",0,0.5,7
0.337902219323358,0.347774017376899,1,5,"sesonality1",0,0.5,7
0.172994040011738,0.175812864892318,1,5,"sesonality1",0,0.5,7
0.257936048938094,0.261796134515584,1,5,"sesonality1",0,0.5,7
