"L","M","U","x","G","EIR","Resistance_level","Access","Dosage","Seasonality"
-0.0174343069560929,0.0269517695684242,0.101372025771262,29,"Fitness",1,1,1,1,"sesonality2"
-0.0140546222743244,0.0299016737514438,0.105966561318592,30,"Fitness",1,1,1,1,"sesonality2"
-0.0114089213696216,0.0314073055735672,0.107105088436505,31,"Fitness",1,1,1,1,"sesonality2"
-0.00917836338237703,0.0346458309839346,0.108050599307679,32,"Fitness",1,1,1,1,"sesonality2"
-0.00578758556578118,0.0374107217873149,0.110560595683508,33,"Fitness",1,1,1,1,"sesonality2"
-0.00355611445815196,0.0395385585307236,0.113617250211968,34,"Fitness",1,1,1,1,"sesonality2"
-0.000829051685862656,0.042509719417706,0.11806389569823,35,"Fitness",1,1,1,1,"sesonality2"
0.00266051381658223,0.045816554231756,0.120339784569228,36,"Fitness",1,1,1,1,"sesonality2"
0.00515614011191228,0.048833124453544,0.123438195336992,37,"Fitness",1,1,1,1,"sesonality2"
0.00824913459578294,0.0521539390612318,0.125587132210981,38,"Fitness",1,1,1,1,"sesonality2"
0.0106518632589307,0.0534868277776204,0.127753963188853,39,"Fitness",1,1,1,1,"sesonality2"
NA,NA,NA,40,"Fitness",1,1,1,1,"sesonality2"
-0.0633423938751682,-0.0368050526781622,-0.0107719422980152,1,"Access",1,1,1,1,"sesonality2"
-0.0588539050912897,-0.0320506141141509,-0.00555694257380621,2,"Access",1,1,1,1,"sesonality2"
-0.0557032239887062,-0.0278158809542021,-0.000341166008645057,3,"Access",1,1,1,1,"sesonality2"
-0.0541497502046082,-0.0255795621584445,0.00288215862757196,4,"Access",1,1,1,1,"sesonality2"
-0.0507641254720453,-0.0207952612456141,0.00899444091909393,5,"Access",1,1,1,1,"sesonality2"
-0.0464865507981674,-0.0157519879687025,0.0163723381705905,6,"Access",1,1,1,1,"sesonality2"
-0.0448958517181462,-0.0115138614109957,0.0209771216712646,7,"Access",1,1,1,1,"sesonality2"
-0.0410927869199184,-0.00660635100014366,0.0277197756787833,8,"Access",1,1,1,1,"sesonality2"
-0.0395404402317571,-0.00291921928199527,0.0335686787988995,9,"Access",1,1,1,1,"sesonality2"
-0.0374181813659748,0.000807059802555642,0.0401685569176211,10,"Access",1,1,1,1,"sesonality2"
-0.0366302989793154,0.0038676802591348,0.0458405619563311,11,"Access",1,1,1,1,"sesonality2"
-0.0357228573903706,0.0075588267955977,0.052813351555114,12,"Access",1,1,1,1,"sesonality2"
-0.0337723617568846,0.0110668462633601,0.0592986177703606,13,"Access",1,1,1,1,"sesonality2"
-0.0314102194519807,0.0160903364539727,0.0668118935935593,14,"Access",1,1,1,1,"sesonality2"
-0.032232228622146,0.017340468328856,0.0725507171594478,15,"Access",1,1,1,1,"sesonality2"
-0.0309115760250794,0.021012829228666,0.0777899404404734,16,"Access",1,1,1,1,"sesonality2"
-0.0298182670804435,0.0233421865389306,0.0840023270742609,17,"Access",1,1,1,1,"sesonality2"
-0.0291322865101303,0.0267483863291196,0.0875533230338034,18,"Access",1,1,1,1,"sesonality2"
-0.0271044857743361,0.0296843100811823,0.0962721642564395,19,"Access",1,1,1,1,"sesonality2"
-0.0297623491383924,0.0299381754933875,0.100736816321719,20,"Access",1,1,1,1,"sesonality2"
-0.0288592719321807,0.0327154272646868,0.106917173144472,21,"Access",1,1,1,1,"sesonality2"
-0.0293487196746527,0.0337001375669311,0.111945615383092,22,"Access",1,1,1,1,"sesonality2"
-0.0292216525245322,0.038218713201572,0.116570757839657,23,"Access",1,1,1,1,"sesonality2"
-0.0307109015301611,0.0379494850155476,0.120715023403429,24,"Access",1,1,1,1,"sesonality2"
-0.0289679082643892,0.0413510652724103,0.126432881465697,25,"Access",1,1,1,1,"sesonality2"
-0.030185138157307,0.041256189417396,0.130884262244614,26,"Access",1,1,1,1,"sesonality2"
-0.0310836958088165,0.0438083079657179,0.136950680640788,27,"Access",1,1,1,1,"sesonality2"
-0.0297866198986032,0.0447811161175055,0.140907848828843,28,"Access",1,1,1,1,"sesonality2"
-0.0319135896450592,0.0433660409614655,0.143930167298241,29,"Access",1,1,1,1,"sesonality2"
-0.0324721054687294,0.0455250816199557,0.150757937639402,30,"Access",1,1,1,1,"sesonality2"
-0.0305401098381865,0.0483802600941257,0.155364971569426,31,"Access",1,1,1,1,"sesonality2"
-0.0289881146835948,0.0528692288322131,0.160442981400947,32,"Access",1,1,1,1,"sesonality2"
-0.0297741595419961,0.055635070170144,0.167777897264709,33,"Access",1,1,1,1,"sesonality2"
-0.0277372814473049,0.0544760657147899,0.168167319847713,34,"Access",1,1,1,1,"sesonality2"
-0.0283074872925771,0.0571027313479674,0.173775247692821,35,"Access",1,1,1,1,"sesonality2"
-0.0284853986538912,0.0553708393761831,0.172758751392465,36,"Access",1,1,1,1,"sesonality2"
-0.0271538855105565,0.0608586321706849,0.180104368001934,37,"Access",1,1,1,1,"sesonality2"
-0.0286430535852886,0.059276696001475,0.181659850673338,38,"Access",1,1,1,1,"sesonality2"
-0.0254024115994542,0.0620145145492572,0.182849753876051,39,"Access",1,1,1,1,"sesonality2"
NA,NA,NA,40,"Access",1,1,1,1,"sesonality2"
-0.0138116996705163,0.04348073782724,0.140122128549798,1,"eir",1,1,1,1,"sesonality2"
-0.0205152463678581,0.0361241489483756,0.132080677503472,2,"eir",1,1,1,1,"sesonality2"
-0.0273335120274495,0.0235361614396715,0.114073756790856,3,"eir",1,1,1,1,"sesonality2"
-0.0320984199531013,0.0215981401336102,0.110669893447682,4,"eir",1,1,1,1,"sesonality2"
-0.0372030100887166,0.0142436430942449,0.103152803765094,5,"eir",1,1,1,1,"sesonality2"
-0.0394941839761136,0.0127811489238084,0.0956719375639739,6,"eir",1,1,1,1,"sesonality2"
-0.0417549277169865,0.00712016065599579,0.0885127595878241,7,"eir",1,1,1,1,"sesonality2"
-0.0428359334477889,0.00478392235851052,0.0823822117014151,8,"eir",1,1,1,1,"sesonality2"
-0.040755631368069,0.00709676579774902,0.0864475787624254,9,"eir",1,1,1,1,"sesonality2"
-0.0420478688015791,0.00555180870408326,0.0835375291163899,10,"eir",1,1,1,1,"sesonality2"
-0.041196194473451,0.00679068957851985,0.082607976219877,11,"eir",1,1,1,1,"sesonality2"
-0.040813301155832,0.00680647534220682,0.0831513052686907,12,"eir",1,1,1,1,"sesonality2"
-0.0407280211644975,0.00638375009439993,0.0827874435123571,13,"eir",1,1,1,1,"sesonality2"
-0.0360418375374682,0.0118793043997179,0.0874849130533324,14,"eir",1,1,1,1,"sesonality2"
-0.0371423624551478,0.00996811945918444,0.0852023118794471,15,"eir",1,1,1,1,"sesonality2"
-0.0372344812352163,0.00900402940796908,0.0860880601739578,16,"eir",1,1,1,1,"sesonality2"
-0.035284725669681,0.0123410261639892,0.0883001847379597,17,"eir",1,1,1,1,"sesonality2"
-0.03772646887172,0.0109124068620474,0.0875530344927808,18,"eir",1,1,1,1,"sesonality2"
-0.0379852179066208,0.00830999174025057,0.0822719336438998,19,"eir",1,1,1,1,"sesonality2"
-0.0384408348312376,0.00698251290847253,0.0809220372255388,20,"eir",1,1,1,1,"sesonality2"
-0.0383621015745258,0.00780482927780982,0.0828979293882281,21,"eir",1,1,1,1,"sesonality2"
-0.040566317442461,0.00513558156869891,0.0757632282346669,22,"eir",1,1,1,1,"sesonality2"
-0.0401047090196491,0.00458336232958799,0.0754834091049097,23,"eir",1,1,1,1,"sesonality2"
-0.0395742636725491,0.00562394035995252,0.0780167373746816,24,"eir",1,1,1,1,"sesonality2"
-0.0412366709048391,0.00436294109537484,0.0773319948779425,25,"eir",1,1,1,1,"sesonality2"
-0.0401602625668204,0.00563358676616068,0.0792353779908103,26,"eir",1,1,1,1,"sesonality2"
-0.0404750647255479,0.00528398277004578,0.0781052760920171,27,"eir",1,1,1,1,"sesonality2"
-0.0393738058754803,0.00694986907922291,0.0775857305095275,28,"eir",1,1,1,1,"sesonality2"
-0.038281403307196,0.00776132223548419,0.078626701955417,29,"eir",1,1,1,1,"sesonality2"
-0.0397303394756827,0.00602320488369371,0.0786931905384784,30,"eir",1,1,1,1,"sesonality2"
-0.0365911251887925,0.0102940373492655,0.0835544051487031,31,"eir",1,1,1,1,"sesonality2"
-0.0377518832464448,0.00636219120743261,0.0782097881741065,32,"eir",1,1,1,1,"sesonality2"
-0.0374041212000008,0.00822322555215791,0.0804317692017443,33,"eir",1,1,1,1,"sesonality2"
-0.0385995217437446,0.00689873486150125,0.0810583326015103,34,"eir",1,1,1,1,"sesonality2"
-0.0378278743125388,0.0079293656857226,0.0796472274439098,35,"eir",1,1,1,1,"sesonality2"
-0.0383410113182476,0.00606603885596063,0.0777892317656494,36,"eir",1,1,1,1,"sesonality2"
-0.0383323260570794,0.00600422736498272,0.0785873946177661,37,"eir",1,1,1,1,"sesonality2"
-0.0386361115156276,0.00402248386478331,0.0732098823396646,38,"eir",1,1,1,1,"sesonality2"
-0.0388230113983241,0.00454072642539647,0.0754043156158921,39,"eir",1,1,1,1,"sesonality2"
NA,NA,NA,40,"eir",1,1,1,1,"sesonality2"
-0.0660889754657393,-0.0467680878990767,-0.0257904575661423,1,"Resistance_Level_long",1,1,1,1,"sesonality2"
-0.0672476827326205,-0.0473515964773375,-0.0254729891893461,2,"Resistance_Level_long",1,1,1,1,"sesonality2"
-0.0684404140299015,-0.0482013977961614,-0.0250726857454746,3,"Resistance_Level_long",1,1,1,1,"sesonality2"
-0.0688824119288921,-0.0474532453638687,-0.0240478823356375,4,"Resistance_Level_long",1,1,1,1,"sesonality2"
-0.0679603021125263,-0.0456022890509321,-0.0213663234271155,5,"Resistance_Level_long",1,1,1,1,"sesonality2"
-0.0657997282880587,-0.0429737910473024,-0.0177960501217101,6,"Resistance_Level_long",1,1,1,1,"sesonality2"
-0.0642858619342316,-0.0398759411923161,-0.0134819926105103,7,"Resistance_Level_long",1,1,1,1,"sesonality2"
-0.0614343728984944,-0.0356078583871409,-0.00801564300863307,8,"Resistance_Level_long",1,1,1,1,"sesonality2"
-0.057977652009104,-0.0306212237757719,-0.00164757408175456,9,"Resistance_Level_long",1,1,1,1,"sesonality2"
-0.0539914174715632,-0.0244810934728224,0.00653744751626803,10,"Resistance_Level_long",1,1,1,1,"sesonality2"
-0.0513210489913304,-0.0201040488586156,0.0138187754520247,11,"Resistance_Level_long",1,1,1,1,"sesonality2"
-0.0475320441550265,-0.0130736065444389,0.0226822448005154,12,"Resistance_Level_long",1,1,1,1,"sesonality2"
-0.0422937238137752,-0.0068189074201669,0.0324763485431379,13,"Resistance_Level_long",1,1,1,1,"sesonality2"
-0.0391069646442484,-0.00161226268417998,0.0421056209786153,14,"Resistance_Level_long",1,1,1,1,"sesonality2"
-0.0356509337538354,0.00419362712138353,0.051724138459712,15,"Resistance_Level_long",1,1,1,1,"sesonality2"
-0.0321367207899512,0.0105772703517176,0.0618731519516444,16,"Resistance_Level_long",1,1,1,1,"sesonality2"
-0.0281329803046408,0.015675733714918,0.0702813313920143,17,"Resistance_Level_long",1,1,1,1,"sesonality2"
-0.0249075381252736,0.0221137441084298,0.0791133112936393,18,"Resistance_Level_long",1,1,1,1,"sesonality2"
-0.0210305384980989,0.0266103843985087,0.0862403129309061,19,"Resistance_Level_long",1,1,1,1,"sesonality2"
-0.0178748948123398,0.0319290140368424,0.094480591337827,20,"Resistance_Level_long",1,1,1,1,"sesonality2"
-0.0128930966132403,0.0392470696277942,0.104268451005928,21,"Resistance_Level_long",1,1,1,1,"sesonality2"
-0.00930353121045988,0.0433315581335143,0.11052333067181,22,"Resistance_Level_long",1,1,1,1,"sesonality2"
-0.00657594070863162,0.04764673804077,0.114324374319868,23,"Resistance_Level_long",1,1,1,1,"sesonality2"
-0.00384099664172777,0.0517655718059764,0.119607310898425,24,"Resistance_Level_long",1,1,1,1,"sesonality2"
0.000420385541898645,0.057028174923629,0.127482469293375,25,"Resistance_Level_long",1,1,1,1,"sesonality2"
0.00214473339104754,0.0607078401853299,0.131549450842731,26,"Resistance_Level_long",1,1,1,1,"sesonality2"
0.00610535927910203,0.0655820277647652,0.136538107720485,27,"Resistance_Level_long",1,1,1,1,"sesonality2"
0.00570566028176778,0.0680630222451772,0.141761081309275,28,"Resistance_Level_long",1,1,1,1,"sesonality2"
0.0108151596482023,0.0723437367302027,0.147784184848223,29,"Resistance_Level_long",1,1,1,1,"sesonality2"
0.0122598974352527,0.0759700999533506,0.149070453791987,30,"Resistance_Level_long",1,1,1,1,"sesonality2"
0.0138497579964034,0.0768688456140747,0.150078595967963,31,"Resistance_Level_long",1,1,1,1,"sesonality2"
0.0128164285681763,0.075866942797807,0.15178749232179,32,"Resistance_Level_long",1,1,1,1,"sesonality2"
0.0162539484838009,0.0805689163120477,0.154875098826055,33,"Resistance_Level_long",1,1,1,1,"sesonality2"
0.0145037528760801,0.079753377264332,0.154406580748346,34,"Resistance_Level_long",1,1,1,1,"sesonality2"
0.0141339888442988,0.0818092217877815,0.156140520746145,35,"Resistance_Level_long",1,1,1,1,"sesonality2"
0.0136477474121924,0.0811306773083834,0.157334536650721,36,"Resistance_Level_long",1,1,1,1,"sesonality2"
0.0125612384367377,0.0799559395158267,0.155617609703471,37,"Resistance_Level_long",1,1,1,1,"sesonality2"
0.0130344798464908,0.0793983507930713,0.150015291022582,38,"Resistance_Level_long",1,1,1,1,"sesonality2"
0.0121901921678864,0.0792658975474254,0.152693017407078,39,"Resistance_Level_long",1,1,1,1,"sesonality2"
NA,NA,NA,40,"Resistance_Level_long",1,1,1,1,"sesonality2"
-0.0243042787943576,0.0283008518130934,0.110846809995533,1,"half_life_long",1,1,1,1,"sesonality2"
-0.0265947918029452,0.025282272333623,0.106564657928359,2,"half_life_long",1,1,1,1,"sesonality2"
-0.0263661351992463,0.0247043724026061,0.106302026572136,3,"half_life_long",1,1,1,1,"sesonality2"
-0.0271772493116392,0.0236774449839471,0.10445050193938,4,"half_life_long",1,1,1,1,"sesonality2"
-0.0271748328521635,0.0232104885773574,0.102795168224857,5,"half_life_long",1,1,1,1,"sesonality2"
-0.0291229092008475,0.0209682977190269,0.103827477161339,6,"half_life_long",1,1,1,1,"sesonality2"
-0.0301150486798441,0.020845916558056,0.100769512402095,7,"half_life_long",1,1,1,1,"sesonality2"
-0.0297697053579452,0.0217563980620007,0.101465770649949,8,"half_life_long",1,1,1,1,"sesonality2"
-0.0325548057875374,0.0174450499400306,0.0934644142441668,9,"half_life_long",1,1,1,1,"sesonality2"
-0.0322791881219306,0.0177216698529576,0.0980042654527642,10,"half_life_long",1,1,1,1,"sesonality2"
-0.0318797492873822,0.0179980586805025,0.0983731140273867,11,"half_life_long",1,1,1,1,"sesonality2"
-0.0337880413223211,0.016344105076462,0.0938144819004275,12,"half_life_long",1,1,1,1,"sesonality2"
-0.034577991330255,0.0133034382805383,0.0947048414944658,13,"half_life_long",1,1,1,1,"sesonality2"
-0.0345216567463574,0.0132511460747019,0.0919326207906806,14,"half_life_long",1,1,1,1,"sesonality2"
-0.0339898841261478,0.013631286742469,0.0903493105459513,15,"half_life_long",1,1,1,1,"sesonality2"
-0.0363126717892737,0.0105004195653838,0.0890982120894249,16,"half_life_long",1,1,1,1,"sesonality2"
-0.0362853678460792,0.0103294856960937,0.085798184685473,17,"half_life_long",1,1,1,1,"sesonality2"
-0.0364075048636539,0.0108006161789469,0.0868301732575502,18,"half_life_long",1,1,1,1,"sesonality2"
-0.0375743697673507,0.00922720199403999,0.0853411075184624,19,"half_life_long",1,1,1,1,"sesonality2"
-0.0366770969785406,0.0105726899271514,0.0883058552567247,20,"half_life_long",1,1,1,1,"sesonality2"
-0.0391626794212971,0.00851806465932589,0.0850426894697227,21,"half_life_long",1,1,1,1,"sesonality2"
-0.0401469490247595,0.00515398240780465,0.0800209705792568,22,"half_life_long",1,1,1,1,"sesonality2"
-0.0398104165588861,0.00664274220137559,0.0833106987460271,23,"half_life_long",1,1,1,1,"sesonality2"
-0.0414180604571411,0.00570468908448215,0.0818625449343013,24,"half_life_long",1,1,1,1,"sesonality2"
-0.040843078093848,0.00340717354333412,0.0780380219559219,25,"half_life_long",1,1,1,1,"sesonality2"
-0.0410708925390477,0.00558504254220138,0.079943342137246,26,"half_life_long",1,1,1,1,"sesonality2"
-0.0420858266065493,0.00256893827923256,0.0760836517085475,27,"half_life_long",1,1,1,1,"sesonality2"
-0.0432018205166266,0.00309568088168562,0.0784465904139766,28,"half_life_long",1,1,1,1,"sesonality2"
-0.0433549533205848,0.00102340285541298,0.074401869692341,29,"half_life_long",1,1,1,1,"sesonality2"
-0.0422426615391833,0.00337969802984583,0.0742858686729613,30,"half_life_long",1,1,1,1,"sesonality2"
-0.0445213896032398,0.000386066420127009,0.0731364795193722,31,"half_life_long",1,1,1,1,"sesonality2"
-0.0436933718603476,0.00151925228083042,0.0715785691996636,32,"half_life_long",1,1,1,1,"sesonality2"
-0.0449107076765109,-0.000710570866648167,0.0714158627909633,33,"half_life_long",1,1,1,1,"sesonality2"
-0.044729080943967,-0.00113615346711229,0.0686779082807337,34,"half_life_long",1,1,1,1,"sesonality2"
-0.0446794203259832,-0.00271267780041554,0.0677152088292257,35,"half_life_long",1,1,1,1,"sesonality2"
-0.0440693598844024,-8.71941373224508e-05,0.0699157590296683,36,"half_life_long",1,1,1,1,"sesonality2"
-0.0449048542974648,-0.000184443973871629,0.0706640578377968,37,"half_life_long",1,1,1,1,"sesonality2"
-0.0463267660889556,-0.00281631779663309,0.06686373331437,38,"half_life_long",1,1,1,1,"sesonality2"
-0.0454020977605643,-0.00130818472595359,0.0659321472547323,39,"half_life_long",1,1,1,1,"sesonality2"
NA,NA,NA,40,"half_life_long",1,1,1,1,"sesonality2"
-0.0365890805962529,0.0106128137902137,0.0872272866412815,1,"MKR_long",1,1,1,1,"sesonality2"
-0.0362832609603514,0.0114184053864569,0.0878206071317252,2,"MKR_long",1,1,1,1,"sesonality2"
-0.0349375227723388,0.0137254308892596,0.0903901566402932,3,"MKR_long",1,1,1,1,"sesonality2"
-0.0371341852716537,0.0104901143679268,0.0885544948454807,4,"MKR_long",1,1,1,1,"sesonality2"
-0.036942195569977,0.0109911620489954,0.0884824701829627,5,"MKR_long",1,1,1,1,"sesonality2"
-0.0372316057348489,0.0111658280334452,0.0881413580577578,6,"MKR_long",1,1,1,1,"sesonality2"
-0.0353905751473182,0.0142541243869474,0.0920336671710095,7,"MKR_long",1,1,1,1,"sesonality2"
-0.0359929013466397,0.0126030452480089,0.091899490607776,8,"MKR_long",1,1,1,1,"sesonality2"
-0.0358247644351163,0.0118609995664599,0.0900815057984387,9,"MKR_long",1,1,1,1,"sesonality2"
-0.0376498900179715,0.0103680347176564,0.0885791000749449,10,"MKR_long",1,1,1,1,"sesonality2"
-0.0353235623692647,0.0130032241620258,0.0917250522179581,11,"MKR_long",1,1,1,1,"sesonality2"
-0.0369877297377357,0.0111917461288029,0.0892785014230981,12,"MKR_long",1,1,1,1,"sesonality2"
-0.0376929745503189,0.0106395985253093,0.0896949102640759,13,"MKR_long",1,1,1,1,"sesonality2"
-0.0373646007714426,0.011789235580236,0.0886639007062226,14,"MKR_long",1,1,1,1,"sesonality2"
-0.0362826562459579,0.0109522062814837,0.088158428636756,15,"MKR_long",1,1,1,1,"sesonality2"
-0.0362204123181065,0.0109093321707089,0.0877694031005209,16,"MKR_long",1,1,1,1,"sesonality2"
-0.0370290860214576,0.0101686606311252,0.0867734607877088,17,"MKR_long",1,1,1,1,"sesonality2"
-0.0369809162187107,0.00868154660023451,0.084108155106358,18,"MKR_long",1,1,1,1,"sesonality2"
-0.0378441661288089,0.00988734608108925,0.085603082195463,19,"MKR_long",1,1,1,1,"sesonality2"
-0.035649933778312,0.0140840701149108,0.0899290660698659,20,"MKR_long",1,1,1,1,"sesonality2"
-0.0374025840032646,0.00914708942695637,0.0840393389601258,21,"MKR_long",1,1,1,1,"sesonality2"
-0.0375717966311859,0.00971275323811442,0.0876718148487021,22,"MKR_long",1,1,1,1,"sesonality2"
-0.0374975381274199,0.00979475152351261,0.0888371246511337,23,"MKR_long",1,1,1,1,"sesonality2"
-0.0374543320495219,0.00972300623175974,0.0860092815842495,24,"MKR_long",1,1,1,1,"sesonality2"
-0.0379417038298945,0.00976990867039706,0.0854461844149352,25,"MKR_long",1,1,1,1,"sesonality2"
-0.0361680825158982,0.0109382357689888,0.086803792808761,26,"MKR_long",1,1,1,1,"sesonality2"
-0.0375509864480466,0.00829673866639884,0.0846262992062481,27,"MKR_long",1,1,1,1,"sesonality2"
-0.0361441416222163,0.0104113904438772,0.0837244793842121,28,"MKR_long",1,1,1,1,"sesonality2"
-0.0376373560746549,0.0095955357621812,0.0869690309742618,29,"MKR_long",1,1,1,1,"sesonality2"
-0.0406108809399126,0.0054419392678176,0.0804515011409917,30,"MKR_long",1,1,1,1,"sesonality2"
-0.0382167804686778,0.00636131704275752,0.0812511477635008,31,"MKR_long",1,1,1,1,"sesonality2"
-0.0390549403744668,0.00668932469860381,0.0814221998644875,32,"MKR_long",1,1,1,1,"sesonality2"
-0.0399237516618162,0.00586259403560405,0.0813631015809589,33,"MKR_long",1,1,1,1,"sesonality2"
-0.0394895442773393,0.00570403164694669,0.0791175151591499,34,"MKR_long",1,1,1,1,"sesonality2"
-0.0398322302644437,0.00604005158820201,0.0820722171371934,35,"MKR_long",1,1,1,1,"sesonality2"
-0.0384518966165232,0.00729197456783261,0.0795896242435378,36,"MKR_long",1,1,1,1,"sesonality2"
-0.0409957022605332,0.00380025965182169,0.0793862517955268,37,"MKR_long",1,1,1,1,"sesonality2"
-0.0404432883507521,0.00586210727871456,0.0814107515147309,38,"MKR_long",1,1,1,1,"sesonality2"
-0.0420590145491543,0.00296814896265723,0.0768699419853262,39,"MKR_long",1,1,1,1,"sesonality2"
NA,NA,NA,40,"MKR_long",1,1,1,1,"sesonality2"
-0.0363378401573577,0.0107943793341297,0.0858389629728219,1,"Diagnostic",1,1,1,1,"sesonality2"
-0.0356343875240262,0.0104927183572645,0.0872131992483435,2,"Diagnostic",1,1,1,1,"sesonality2"
-0.0352119651772451,0.0125144799718896,0.089915531592316,3,"Diagnostic",1,1,1,1,"sesonality2"
-0.0363510667441952,0.0110433418814756,0.0859254406939184,4,"Diagnostic",1,1,1,1,"sesonality2"
-0.0362880322115398,0.0116318631147419,0.0896969905894138,5,"Diagnostic",1,1,1,1,"sesonality2"
-0.0355148979406183,0.0117538227896212,0.087921862296485,6,"Diagnostic",1,1,1,1,"sesonality2"
-0.0372869804799395,0.0106853671884131,0.0887532822914543,7,"Diagnostic",1,1,1,1,"sesonality2"
-0.037583846187569,0.0112642472129574,0.0917755962633656,8,"Diagnostic",1,1,1,1,"sesonality2"
-0.0354693351553153,0.0118758852288108,0.0880003764509072,9,"Diagnostic",1,1,1,1,"sesonality2"
-0.036227227652343,0.012505803480318,0.0904559970312567,10,"Diagnostic",1,1,1,1,"sesonality2"
-0.0366854964685406,0.0122337167745632,0.0893996877999004,11,"Diagnostic",1,1,1,1,"sesonality2"
-0.0369206200473456,0.0113710552367617,0.0909875914639121,12,"Diagnostic",1,1,1,1,"sesonality2"
-0.0374741151282883,0.00965455136165317,0.0861566631101723,13,"Diagnostic",1,1,1,1,"sesonality2"
-0.0382219588633109,0.0104033221683735,0.0888391279969241,14,"Diagnostic",1,1,1,1,"sesonality2"
-0.0370764113347093,0.00957507607834347,0.0868468912129734,15,"Diagnostic",1,1,1,1,"sesonality2"
-0.0392296304639828,0.00694279937121189,0.0841357019409465,16,"Diagnostic",1,1,1,1,"sesonality2"
-0.038427322141621,0.0081623154552552,0.0856445725159002,17,"Diagnostic",1,1,1,1,"sesonality2"
-0.0396371528097446,0.00687364802810379,0.0848900266162124,18,"Diagnostic",1,1,1,1,"sesonality2"
-0.041428254950316,0.00378349268448277,0.0769329756460745,19,"Diagnostic",1,1,1,1,"sesonality2"
-0.0384034278581412,0.0081910180888684,0.0830099757049149,20,"Diagnostic",1,1,1,1,"sesonality2"
-0.038956106487221,0.00755741769578352,0.0825417008318172,21,"Diagnostic",1,1,1,1,"sesonality2"
-0.0387246323553792,0.00808838565438914,0.0832212546320025,22,"Diagnostic",1,1,1,1,"sesonality2"
-0.0383679282941004,0.00895425149775999,0.0838025019373982,23,"Diagnostic",1,1,1,1,"sesonality2"
-0.0393014378586709,0.00521620659557916,0.081442408122096,24,"Diagnostic",1,1,1,1,"sesonality2"
-0.0389755667716463,0.00714556856395223,0.08259465608905,25,"Diagnostic",1,1,1,1,"sesonality2"
-0.0386677046360124,0.00811034537402958,0.0814521965355608,26,"Diagnostic",1,1,1,1,"sesonality2"
-0.0395555348885404,0.00586868418825753,0.0801789883297387,27,"Diagnostic",1,1,1,1,"sesonality2"
-0.0386213767690614,0.00765576255312177,0.0845260658070605,28,"Diagnostic",1,1,1,1,"sesonality2"
-0.0374281169372483,0.0106374318000183,0.0880811726711021,29,"Diagnostic",1,1,1,1,"sesonality2"
-0.0381353353389765,0.00843023028030311,0.0860970769042668,30,"Diagnostic",1,1,1,1,"sesonality2"
-0.0380227868656649,0.00878398778176168,0.0850435255921725,31,"Diagnostic",1,1,1,1,"sesonality2"
-0.039060977649564,0.00824477610321034,0.0865319952899979,32,"Diagnostic",1,1,1,1,"sesonality2"
-0.0380121023534959,0.0105667229341147,0.0865814630819271,33,"Diagnostic",1,1,1,1,"sesonality2"
-0.0369778052063707,0.00971003137715798,0.0860149540892847,34,"Diagnostic",1,1,1,1,"sesonality2"
-0.0384384709312169,0.0109012028258396,0.0861389283557027,35,"Diagnostic",1,1,1,1,"sesonality2"
-0.0368692201926564,0.0113130327666319,0.0855893599677109,36,"Diagnostic",1,1,1,1,"sesonality2"
-0.0369866647703358,0.0111498511912639,0.0864549513726632,37,"Diagnostic",1,1,1,1,"sesonality2"
-0.0358772495717085,0.0126539375832429,0.0870387357890295,38,"Diagnostic",1,1,1,1,"sesonality2"
-0.0350290349989288,0.0118607910539565,0.0870516835410468,39,"Diagnostic",1,1,1,1,"sesonality2"
NA,NA,NA,40,"Diagnostic",1,1,1,1,"sesonality2"
-0.0402629144245448,0.0031918647624035,0.0777433046683394,1,"IC50_S_short",1,1,1,1,"sesonality2"
-0.0408834342951415,0.00384492745350577,0.0785664405848851,2,"IC50_S_short",1,1,1,1,"sesonality2"
-0.0396764733794406,0.00416100768363233,0.0763629605138843,3,"IC50_S_short",1,1,1,1,"sesonality2"
-0.039771126892071,0.00779375637093239,0.0834034867596368,4,"IC50_S_short",1,1,1,1,"sesonality2"
-0.0398752383413275,0.00669420310778306,0.080414055287633,5,"IC50_S_short",1,1,1,1,"sesonality2"
-0.0388916454664015,0.00646934883886641,0.0810774772361454,6,"IC50_S_short",1,1,1,1,"sesonality2"
-0.0393069956708034,0.00632031545346652,0.0822329805662619,7,"IC50_S_short",1,1,1,1,"sesonality2"
-0.0381048837686271,0.00787612360400308,0.0828955393576269,8,"IC50_S_short",1,1,1,1,"sesonality2"
-0.0395040554289409,0.00824779968380522,0.0840669166486896,9,"IC50_S_short",1,1,1,1,"sesonality2"
-0.0386367348279576,0.0090896695055888,0.0878712762194146,10,"IC50_S_short",1,1,1,1,"sesonality2"
-0.0371632787323302,0.00929678355135988,0.0879989631981458,11,"IC50_S_short",1,1,1,1,"sesonality2"
-0.0391437878538264,0.00744466676545657,0.083574229333328,12,"IC50_S_short",1,1,1,1,"sesonality2"
-0.038038350020097,0.00851689671125121,0.0856856596863001,13,"IC50_S_short",1,1,1,1,"sesonality2"
-0.0378915426682033,0.0101314278478838,0.0861851053052335,14,"IC50_S_short",1,1,1,1,"sesonality2"
-0.0369152224283002,0.0106183988144573,0.087494645997132,15,"IC50_S_short",1,1,1,1,"sesonality2"
-0.0376759387384988,0.00943976310277208,0.086117008225682,16,"IC50_S_short",1,1,1,1,"sesonality2"
